date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,треш,_ZeuS_,Yahiko,Хедин,sensey,Канеки Учиха,Социопат_мл,_Indra_,Silf,misha10x10x,Учиха Хидате,-Tobi-,тихиЙ ужаС,Trigun,Rokyro Rau,CM Punk,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Mrak,Freir,Акасуна но Акира,Deathstroke,Сбежавший Учиха,Социопат,Alukard,~TITAN~,Ога Тацуми,Inoryanka,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Акасуна_но_Сасори,Jugernaut,LoLka 80 lvl,Ogawa,Djons,Dead pool,Nikitoss,Garadin,Vizer fon Ghoul,nom,TipS,Joker,~KiLLeR~,L Lawliet,DeYsTrave,Senju Hashirama,Crowley,Учиха Обито,Mirajane,Флэш,Джираия,Mr Trololo,Сенджу Хаширама,Учиха Саске,Mikadzuki,ProoNoob,Киригайя Казуто,Азура,_ALEKSEY_,Nasa,Dark Bane,Petrovich192,~Uchiha_Storm~,-Mitsuki-,Feel my Pain,-Sally-,ArtOff,Эйс,Nagato
20180106,93605,68938,65671,58696,57076,51953,51105,45635,38642,35745,34104,32312,32228,30005,29456,29010,28440,27717,26872,25438,25325,24851,24741,24679,24638,24423,23799,23097,22677,22045,21657,21197,21080,20900,20834,20606,20263,19742,19448,19187,18465,18003,17023,16780,16638,16418,16253,16112,16107,15419,15062,15035,14756,14667,14391,14101,14000,13169,13119,12608,12530,12279,12153,11733,11559,11493,11392,11211,11111,10803,10324,10211,10160,10127,10108,10047,9649,9480,9444,9432,9394,9250,9243,9075,8873,8475,8406,8237,8217,8040,7937,7875,7866,7837,7823,7774,7734,7575,7569,7561
date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,треш,_ZeuS_,Yahiko,Хедин,sensey,Канеки Учиха,Социопат_мл,_Indra_,Silf,misha10x10x,Учиха Хидате,-Tobi-,тихиЙ ужаС,Trigun,CM Punk,Rokyro Rau,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Mrak,Freir,Акасуна но Акира,Deathstroke,Сбежавший Учиха,Социопат,Alukard,~TITAN~,Ога Тацуми,Inoryanka,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Акасуна_но_Сасори,Jugernaut,LoLka 80 lvl,Ogawa,Djons,Dead pool,Nikitoss,Garadin,Vizer fon Ghoul,nom,TipS,Joker,~KiLLeR~,L Lawliet,DeYsTrave,Senju Hashirama,Crowley,Учиха Обито,Mirajane,Флэш,Джираия,Mr Trololo,Сенджу Хаширама,Учиха Саске,Mikadzuki,ProoNoob,Азура,Киригайя Казуто,_ALEKSEY_,Petrovich192,Nasa,Dark Bane,ArtOff,~Uchiha_Storm~,-Mitsuki-,Feel my Pain,-Sally-,Эйс,Nagato
20180107,93950,69169,65757,58760,57287,52032,51181,45702,38794,35782,34245,32598,32427,30099,29541,29010,28537,27762,26872,25438,25325,24994,24827,24769,24638,24473,23799,23097,22776,22079,21691,21197,21127,20917,20900,20606,20263,19780,19514,19187,18509,18081,17023,16821,16663,16481,16253,16166,16107,15419,15224,15150,14868,14667,14393,14101,14000,13272,13238,12608,12530,12279,12221,11819,11559,11495,11392,11211,11203,10945,10324,10211,10206,10197,10143,10110,9649,9577,9444,9432,9394,9287,9243,9075,8873,8628,8406,8349,8284,8211,8021,7937,7875,7848,7837,7823,7817,7812,7569,7561
date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,треш,_ZeuS_,Yahiko,Хедин,sensey,Канеки Учиха,Социопат_мл,_Indra_,Silf,misha10x10x,Учиха Хидате,-Tobi-,тихиЙ ужаС,Trigun,CM Punk,Rokyro Rau,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Mrak,Freir,Акасуна но Акира,Deathstroke,Сбежавший Учиха,Социопат,Alukard,~TITAN~,Ога Тацуми,Inoryanka,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Jugernaut,Акасуна_но_Сасори,LoLka 80 lvl,Ogawa,Djons,Dead pool,Garadin,Nikitoss,Vizer fon Ghoul,nom,~KiLLeR~,Joker,TipS,L Lawliet,DeYsTrave,Crowley,Senju Hashirama,Учиха Обито,Mirajane,Флэш,Джираия,Mr Trololo,Сенджу Хаширама,Учиха Саске,Mikadzuki,ProoNoob,Азура,Киригайя Казуто,_ALEKSEY_,Petrovich192,Nasa,-Sally-,ArtOff,Dark Bane,~Uchiha_Storm~,-Mitsuki-,Feel my Pain,Эйс,Nagato
20180108,94261,69213,65837,58865,57418,52222,51265,45964,38917,35779,34276,32830,32579,30156,29601,29010,28631,27824,26872,25438,25325,25073,24861,24775,24638,24556,23799,23097,22927,22129,21856,21197,21171,21066,20900,20606,20263,19815,19556,19187,18551,18187,17023,16849,16677,16562,16253,16202,16107,15419,15367,15313,14996,14667,14397,14101,14000,13364,13273,12608,12530,12339,12279,11956,11559,11536,11392,11246,11211,11082,10324,10287,10246,10211,10191,10165,9672,9649,9444,9432,9394,9331,9243,9075,8873,8732,8406,8370,8310,8211,8134,7937,7937,7930,7875,7837,7823,7819,7569,7561
date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,треш,_ZeuS_,Yahiko,Хедин,sensey,Социопат_мл,Канеки Учиха,_Indra_,Silf,misha10x10x,Учиха Хидате,-Tobi-,тихиЙ ужаС,Trigun,CM Punk,Rokyro Rau,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Mrak,Freir,Акасуна но Акира,Deathstroke,Сбежавший Учиха,Социопат,Alukard,Inoryanka,~TITAN~,Ога Тацуми,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Jugernaut,Акасуна_но_Сасори,LoLka 80 lvl,Djons,Ogawa,Dead pool,Garadin,Nikitoss,Vizer fon Ghoul,~KiLLeR~,nom,Joker,L Lawliet,DeYsTrave,TipS,Crowley,Senju Hashirama,Учиха Обито,Mirajane,Флэш,Джираия,Mr Trololo,Сенджу Хаширама,Учиха Саске,Mikadzuki,Азура,ProoNoob,Киригайя Казуто,Petrovich192,_ALEKSEY_,Feel my Pain,-Sally-,ArtOff,Nasa,Dark Bane,~Uchiha_Storm~,-Mitsuki-,Эйс,Nagato
20180109,94636,69312,65990,58938,57527,52624,51314,46232,39027,35843,34298,32922,32749,30225,29688,29010,28732,27936,26872,25438,25325,25166,24900,24791,24639,24638,23799,23097,23080,22144,22040,21197,21191,21103,20907,20606,20263,19832,19597,19187,18595,18300,17023,16903,16705,16566,16253,16239,16107,15426,15419,15409,15081,14667,14455,14102,14000,13404,13275,12608,12530,12376,12279,11994,11583,11559,11392,11288,11211,11083,10333,10324,10321,10277,10233,10211,9672,9649,9444,9432,9394,9368,9243,9075,8873,8841,8437,8406,8402,8238,8212,8053,8050,7974,7937,7875,7837,7823,7569,7561
date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,треш,_ZeuS_,Yahiko,Хедин,sensey,Социопат_мл,Канеки Учиха,_Indra_,misha10x10x,Silf,Учиха Хидате,-Tobi-,тихиЙ ужаС,Trigun,CM Punk,Rokyro Rau,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Mrak,Freir,Акасуна но Акира,Deathstroke,Социопат,Сбежавший Учиха,Alukard,Inoryanka,Ога Тацуми,~TITAN~,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Jugernaut,Акасуна_но_Сасори,LoLka 80 lvl,Djons,Ogawa,Dead pool,Garadin,Nikitoss,Vizer fon Ghoul,~KiLLeR~,Joker,nom,L Lawliet,DeYsTrave,TipS,Crowley,Senju Hashirama,Учиха Обито,Mirajane,Джираия,Флэш,Mr Trololo,Сенджу Хаширама,Mikadzuki,Учиха Саске,Азура,Киригайя Казуто,ProoNoob,Petrovich192,Feel my Pain,_ALEKSEY_,-Sally-,ArtOff,Nasa,Dark Bane,~Uchiha_Storm~,-Mitsuki-,Эйс,Nagato
20180110,94939,69380,66168,59002,57726,53106,51432,46518,39085,35889,34338,32949,32820,30340,29774,29010,28852,27977,26872,25438,25325,25252,24963,24802,24724,24638,23799,23181,23097,22181,22177,21197,21191,21140,20976,20606,20263,19875,19657,19187,18636,18418,17023,16926,16720,16614,16282,16253,16189,15507,15463,15419,15084,14667,14511,14102,14000,13467,13275,12608,12530,12424,12279,12046,11621,11559,11392,11388,11211,11095,10458,10374,10324,10310,10258,10211,9672,9649,9444,9441,9408,9394,9243,9075,8909,8873,8781,8436,8406,8334,8286,8212,8205,8015,7937,7875,7837,7823,7569,7561
date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,треш,Yahiko,_ZeuS_,Хедин,sensey,Социопат_мл,Канеки Учиха,_Indra_,misha10x10x,Silf,-Tobi-,Учиха Хидате,тихиЙ ужаС,Trigun,CM Punk,Rokyro Rau,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Mrak,Freir,Акасуна но Акира,Deathstroke,Социопат,Сбежавший Учиха,Alukard,Inoryanka,Ога Тацуми,~TITAN~,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Jugernaut,Акасуна_но_Сасори,LoLka 80 lvl,Djons,Ogawa,Garadin,Dead pool,Nikitoss,Vizer fon Ghoul,~KiLLeR~,Joker,L Lawliet,nom,DeYsTrave,TipS,Crowley,Senju Hashirama,Mirajane,Учиха Обито,Джираия,Флэш,Mr Trololo,Mikadzuki,Сенджу Хаширама,Учиха Саске,Азура,Киригайя Казуто,Petrovich192,ProoNoob,-Sally-,Feel my Pain,_ALEKSEY_,ArtOff,Nasa,Dark Bane,~Uchiha_Storm~,-Mitsuki-,Эйс,Nagato
20180111,95190,69477,66355,59096,57792,53337,51510,46875,39118,35934,34435,33012,32883,30432,30013,29010,28941,28038,26872,25438,25343,25325,25024,24826,24811,24638,23799,23239,23097,22282,22247,21197,21191,21178,21077,20606,20263,19901,19704,19187,18676,18438,17023,16954,16741,16725,16326,16253,16232,15570,15497,15419,15133,14667,14548,14102,14000,13578,13326,12608,12530,12455,12279,12132,11621,11559,11460,11392,11211,11097,10661,10455,10350,10324,10303,10211,9787,9649,9507,9444,9436,9394,9243,9083,9075,8873,8842,8448,8448,8406,8354,8287,8213,8027,7937,7875,7837,7824,7569,7561
date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,треш,Yahiko,_ZeuS_,Хедин,sensey,Социопат_мл,Канеки Учиха,_Indra_,misha10x10x,Silf,-Tobi-,Учиха Хидате,Rokyro Rau,CM Punk,тихиЙ ужаС,Trigun,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Mrak,Freir,Deathstroke,Акасуна но Акира,Социопат,Alukard,Сбежавший Учиха,Inoryanka,Ога Тацуми,~TITAN~,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Jugernaut,Акасуна_но_Сасори,LoLka 80 lvl,Djons,Ogawa,Garadin,Dead pool,Nikitoss,Vizer fon Ghoul,~KiLLeR~,Joker,L Lawliet,DeYsTrave,nom,TipS,Crowley,Senju Hashirama,Mirajane,Учиха Обито,Джираия,Флэш,Mr Trololo,Mikadzuki,Сенджу Хаширама,Азура,Учиха Саске,Petrovich192,Киригайя Казуто,-Sally-,ProoNoob,Feel my Pain,_ALEKSEY_,ArtOff,Nasa,Dark Bane,~Uchiha_Storm~,-Mitsuki-,Эйс,Nagato
20180112,95340,69581,66414,59164,57874,53356,51593,46964,39152,35934,34468,33056,32955,30516,30091,29010,28942,28047,26872,25438,25388,25325,25083,24833,24816,24638,23799,23305,23097,22338,22252,21257,21228,21197,21191,20606,20263,19901,19742,19187,18699,18468,17023,16990,16833,16741,16346,16265,16253,15624,15528,15419,15165,14667,14581,14102,14000,13631,13360,12608,12530,12455,12279,12165,11621,11559,11495,11392,11211,11120,10673,10490,10350,10348,10324,10211,9794,9649,9507,9444,9442,9394,9243,9152,9075,8907,8873,8468,8448,8410,8406,8333,8213,8075,7937,7875,7837,7824,7569,7561
date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,треш,Yahiko,_ZeuS_,Хедин,sensey,Социопат_мл,Канеки Учиха,_Indra_,misha10x10x,Silf,-Tobi-,Учиха Хидате,Rokyro Rau,CM Punk,тихиЙ ужаС,Trigun,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Freir,Mrak,Deathstroke,Акасуна но Акира,Социопат,Alukard,Сбежавший Учиха,Ledi,Ога Тацуми,~TITAN~,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Jugernaut,Акасуна_но_Сасори,LoLka 80 lvl,Djons,Ogawa,Garadin,Dead pool,Nikitoss,Vizer fon Ghoul,~KiLLeR~,Joker,DeYsTrave,L Lawliet,nom,TipS,Crowley,Senju Hashirama,Mirajane,Джираия,Учиха Обито,Флэш,Mr Trololo,Mikadzuki,Сенджу Хаширама,Азура,Учиха Саске,Petrovich192,-Sally-,Киригайя Казуто,ProoNoob,Feel my Pain,_ALEKSEY_,ArtOff,Nasa,Dark Bane,~Uchiha_Storm~,-Mitsuki-,Эйс,Nagato
20180113,95496,69652,66531,59247,57950,53444,51672,47026,39194,35932,34508,33096,32989,30598,30181,29010,28942,28097,26872,25438,25432,25325,25136,24862,24816,24638,23799,23349,23097,22382,22267,21286,21228,21197,21191,20606,20263,19901,19761,19187,18699,18501,17027,17023,16914,16745,16445,16265,16253,15667,15583,15419,15166,14667,14583,14102,14000,13667,13360,12608,12530,12455,12279,12209,11621,11559,11544,11392,11211,11133,10675,10498,10393,10350,10324,10211,9803,9649,9507,9477,9444,9394,9243,9173,9075,8968,8873,8477,8471,8450,8406,8334,8213,8075,7937,7875,7837,7824,7569,7561
date,Джирайя,Тень,Uchiha Madara,Orochimaru,AloneInTheDark,Сайдзо,Shisui,Rosich,YuRaN III,Вулкан,Мастер ИП,Rock Lee,Айзен,Kirishima Touka,Нет,СОНЯ,Konan,Шикигами,Гусь,Yahiko,треш,_ZeuS_,Хедин,sensey,Социопат_мл,Канеки Учиха,_Indra_,misha10x10x,Silf,-Tobi-,Учиха Хидате,Rokyro Rau,CM Punk,тихиЙ ужаС,Trigun,Pain,-Uchiha-Artem-,герцогиня,KillerNick,zzStop,Toster,Fludo,Freir,Deathstroke,Mrak,Акасуна но Акира,Социопат,Alukard,Сбежавший Учиха,Ledi,Ога Тацуми,~TITAN~,Пчёлка,Shiro,mazumuz,Хрустальный Лис,ШикамарУ,Кимимаро,Тобирама Сенджу,Supa,Grimmjow,Jugernaut,Акасуна_но_Сасори,LoLka 80 lvl,Djons,Ogawa,Garadin,Dead pool,Nikitoss,Vizer fon Ghoul,~KiLLeR~,Joker,DeYsTrave,L Lawliet,nom,TipS,Crowley,Senju Hashirama,Mirajane,Джираия,Учиха Обито,Флэш,Mr Trololo,Mikadzuki,Сенджу Хаширама,Азура,Учиха Саске,-Sally-,Petrovich192,Киригайя Казуто,ProoNoob,Feel my Pain,_ALEKSEY_,ArtOff,Nasa,Dark Bane,~Uchiha_Storm~,-Mitsuki-,Эйс,Nagato
20180114,95642,69703,66650,59307,58036,53596,51743,47094,39256,35909,34552,33109,33038,30706,30384,29010,28942,28162,26872,25477,25438,25325,25198,25112,24834,24638,23799,23407,23097,22441,22295,21336,21246,21197,21191,20606,20263,19900,19832,19187,18755,18517,17082,17068,17023,16777,16510,16265,16253,15699,15595,15419,15169,14667,14590,14102,14000,13710,13360,12608,12530,12457,12279,12262,11621,11559,11551,11392,11211,11133,10675,10547,10465,10350,10325,10211,9803,9649,9507,9490,9444,9394,9243,9202,9075,9025,8873,8491,8487,8472,8406,8387,8213,8081,7937,7875,7837,7824,7569,7561
