20200106,168755,120826,120653,99932,97284,96758,86648,77261,74597,74147,72836,71660,70528,70007,61921,57649,54868,54430,54201,48119,46193,43881,42309,42063,41800,41252,41242,40951,40343,40230,40186,39473,38686,36434,34739,33718,33361,32988,30317,29878,29173,29010,28942,28825,27937,27592,27284,26870,26600,26233,26201,26157,25438,25325,24773,24646,24526,24374,24311,23292,23275,23182,21706,21208,21201,20970,20870,20269,20197,19278,19138,19002,18924,18556,18452,17384,17023,16861,16744,16578,16473,15694,15551,15550,15531,15411,15367,15062,14942,14580,14181,14180,14105,13855,12842,12608,12535,12487,12349,12299
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,AloneInTheDark,Айзен,Rosich,sensey,Юморист,YuRaN III,Сайдзо,Нет,Мастер ИП,Orochimaru,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Акабане Карма,сноК,Fludo,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,Vizer fon Ghoul,СОНЯ,Нагато Пейн,Konan,ArtiGarPotr,-Uchiha-Artem-,Гаара,Гусь,Firebug,герцогиня,CM Punk,Izaya Orihara,треш,_ZeuS_,Andara,Канеки Учиха,Deathstroke,Mikadzuki,Торуне,Pain,Младший Брат,L Lawliet,mazumuz,Garadin,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,zzStop,Курама Якумо,LoLka 80 lvl,Большой Брат,Хичиго Широсаки,Изуки Мидория,ШикамарУ,Mrak,Тобирама Сенджу,Кимимаро,Ogawa,Alukard,Mirajane,Последователь,Djons,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,-Sally-,Supa,Grimmjow,Джираия,Уайт,TipS
20200107,168810,120880,120703,100026,97327,96905,86776,77341,74691,74242,72943,72072,70601,70007,61921,57649,54897,54476,54289,48183,46193,43956,42355,42063,41800,41311,41252,41065,40343,40255,40230,39473,38686,36523,34739,33718,33361,32988,30317,29949,29200,29010,29009,28942,27937,27592,27284,26870,26753,26233,26199,26157,25438,25325,24873,24646,24526,24411,24367,23292,23275,23182,21707,21248,21201,20970,20870,20269,20197,19278,19138,19002,18987,18855,18452,17384,17023,16878,16744,16578,16473,15694,15617,15569,15531,15411,15373,15062,14942,14609,14181,14180,14105,13855,12842,12608,12535,12487,12349,12329
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,AloneInTheDark,Айзен,Rosich,sensey,Юморист,YuRaN III,Сайдзо,Нет,Мастер ИП,Orochimaru,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Акабане Карма,Kirishima Touka,сноК,Fludo,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,Vizer fon Ghoul,Нагато Пейн,СОНЯ,Konan,ArtiGarPotr,-Uchiha-Artem-,Гаара,Гусь,Firebug,герцогиня,CM Punk,Izaya Orihara,треш,_ZeuS_,Andara,Канеки Учиха,Deathstroke,Mikadzuki,Торуне,Pain,Младший Брат,L Lawliet,mazumuz,Garadin,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,zzStop,Курама Якумо,Большой Брат,LoLka 80 lvl,Хичиго Широсаки,Изуки Мидория,ШикамарУ,Mrak,Тобирама Сенджу,Кимимаро,Ogawa,Alukard,Последователь,Mirajane,Djons,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,-Sally-,Supa,Grimmjow,Джираия,Уайт,TipS
20200108,168863,120929,120788,100075,97362,97284,86812,77427,74736,74330,72953,72307,70649,70007,61921,57649,54926,54523,54328,48248,46193,44044,42402,42063,41800,41350,41268,41252,40343,40276,40230,39473,38686,36619,34739,33718,33361,32988,30317,30019,29234,29054,29010,28942,27937,27592,27285,26870,26798,26233,26199,26157,25438,25325,24964,24646,24526,24460,24422,23292,23275,23182,21707,21280,21201,20970,20870,20269,20197,19278,19138,19029,19002,18996,18452,17384,17023,16897,16744,16578,16473,15726,15694,15574,15531,15411,15373,15062,14942,14638,14181,14180,14105,13855,12842,12608,12535,12487,12349,12330
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Сайдзо,Нет,Мастер ИП,Orochimaru,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,misha10x10x,Вулкан,DeYsTrave,Акабане Карма,Sakata Gintoki,Kirishima Touka,сноК,Fludo,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,Vizer fon Ghoul,Нагато Пейн,СОНЯ,Konan,ArtiGarPotr,-Uchiha-Artem-,Гаара,Гусь,Firebug,герцогиня,CM Punk,Izaya Orihara,треш,_ZeuS_,Andara,Канеки Учиха,Deathstroke,Mikadzuki,Торуне,Pain,Младший Брат,L Lawliet,mazumuz,Garadin,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,zzStop,Курама Якумо,Хичиго Широсаки,Большой Брат,LoLka 80 lvl,Изуки Мидория,ШикамарУ,Mrak,Тобирама Сенджу,Кимимаро,Ogawa,Alukard,Последователь,Mirajane,Djons,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,-Sally-,Supa,Grimmjow,Джираия,Уайт,TipS
20200109,168916,121158,120876,100124,97761,97424,86891,77503,74788,74384,72991,72531,70774,70007,61921,57649,54926,54569,54385,48308,46193,44348,42415,42063,41800,41691,41366,41252,40343,40338,40230,39473,38686,36758,34739,33718,33361,32988,30317,30064,29293,29101,29010,28942,27937,27592,27334,26870,26858,26233,26211,26157,25438,25325,25032,24646,24526,24514,24472,23316,23275,23182,21708,21353,21201,20970,20870,20269,20197,19278,19138,19128,19078,19002,18452,17384,17023,16907,16744,16578,16473,15780,15694,15582,15531,15411,15375,15062,14942,14641,14181,14180,14105,13855,12842,12608,12535,12487,12349,12342
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Сайдзо,Нет,Мастер ИП,Orochimaru,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,misha10x10x,Акабане Карма,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,сноК,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,Vizer fon Ghoul,Нагато Пейн,СОНЯ,Konan,ArtiGarPotr,-Uchiha-Artem-,Гаара,Firebug,Гусь,герцогиня,CM Punk,Izaya Orihara,треш,_ZeuS_,Andara,Канеки Учиха,Mikadzuki,Deathstroke,Торуне,Pain,Младший Брат,L Lawliet,mazumuz,Garadin,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,zzStop,Хичиго Широсаки,Курама Якумо,Большой Брат,LoLka 80 lvl,Изуки Мидория,ШикамарУ,Mrak,Тобирама Сенджу,Кимимаро,Ogawa,Alukard,Последователь,Mirajane,Djons,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,-Sally-,Supa,Grimmjow,Джираия,TipS,Уайт
20200110,168970,121397,120963,100174,97886,97471,86953,77599,74869,74433,72991,72609,70884,70007,61921,57649,54951,54576,54464,48346,46193,45408,42488,42296,42065,41800,41366,41252,40391,40345,40230,39473,38686,36838,34739,33718,33361,32988,30317,30105,29373,29144,29010,28942,27937,27592,27398,27070,26870,26233,26211,26157,25438,25325,25097,24646,24571,24526,24525,23364,23275,23182,21708,21398,21201,20970,20870,20269,20197,19278,19188,19170,19122,19002,18452,17490,17023,16945,16744,16578,16473,15789,15694,15602,15531,15411,15375,15062,14942,14641,14181,14180,14105,13855,12842,12608,12535,12487,12350,12349
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Сайдзо,Нет,Мастер ИП,Orochimaru,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,сноК,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,Vizer fon Ghoul,Нагато Пейн,СОНЯ,Konan,ArtiGarPotr,-Uchiha-Artem-,Гаара,Firebug,Гусь,герцогиня,CM Punk,Izaya Orihara,треш,_ZeuS_,Andara,Канеки Учиха,Mikadzuki,Торуне,Deathstroke,Pain,Младший Брат,L Lawliet,mazumuz,Garadin,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,zzStop,Хичиго Широсаки,Курама Якумо,Большой Брат,LoLka 80 lvl,Изуки Мидория,ШикамарУ,Тобирама Сенджу,Mrak,Кимимаро,Ogawa,Alukard,Последователь,Mirajane,Djons,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,-Sally-,Supa,Grimmjow,Джираия,TipS,Уайт
20200111,169028,121491,121048,100223,97983,97517,87027,77856,74917,74469,73133,72712,70937,70007,61921,57649,54989,54661,54516,48389,46193,45496,42736,42532,42119,41800,41367,41252,40456,40345,40230,39473,38745,36873,34739,33718,33361,32988,30317,30166,29478,29192,29010,28942,27937,27592,27435,27165,26870,26233,26211,26157,25438,25325,25156,24646,24618,24566,24526,23440,23275,23182,21708,21427,21201,20970,20870,20269,20197,19278,19241,19216,19149,19002,18452,17764,17050,17023,16744,16578,16473,15802,15694,15630,15531,15411,15375,15062,14942,14641,14181,14180,14105,13855,12842,12608,12535,12487,12351,12349
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Сайдзо,Нет,Мастер ИП,Orochimaru,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,сноК,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,Vizer fon Ghoul,Нагато Пейн,СОНЯ,Konan,ArtiGarPotr,-Uchiha-Artem-,Гаара,Firebug,Гусь,герцогиня,CM Punk,Izaya Orihara,треш,_ZeuS_,Andara,Mikadzuki,Канеки Учиха,Торуне,Deathstroke,Pain,Младший Брат,L Lawliet,mazumuz,Garadin,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,zzStop,Курама Якумо,Хичиго Широсаки,Большой Брат,LoLka 80 lvl,Изуки Мидория,ШикамарУ,Тобирама Сенджу,Mrak,Кимимаро,Ogawa,Alukard,Последователь,Mirajane,Djons,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,-Sally-,Supa,Grimmjow,Джираия,TipS,Уайт
20200112,169081,121539,121113,100272,98108,97559,87091,78029,74964,74524,73185,72810,70992,70007,61921,57649,54989,54708,54567,48427,46193,45550,42781,42583,42162,41800,41367,41252,40459,40345,40230,39473,38896,36937,34739,33718,33361,32988,30317,30190,29506,29233,29010,28942,27937,27592,27435,27211,26870,26233,26211,26157,25438,25325,25211,24662,24646,24615,24526,23440,23275,23182,21708,21479,21201,20970,20870,20269,20197,19278,19262,19241,19207,19002,18452,17781,17058,17023,16744,16578,16473,15819,15694,15638,15531,15411,15375,15062,14942,14641,14181,14180,14105,13855,12842,12608,12535,12487,12351,12349
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Сайдзо,Нет,Мастер ИП,Orochimaru,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,сноК,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,Vizer fon Ghoul,Нагато Пейн,СОНЯ,Konan,ArtiGarPotr,-Uchiha-Artem-,Гаара,Firebug,Гусь,герцогиня,CM Punk,Izaya Orihara,треш,_ZeuS_,Andara,Mikadzuki,Канеки Учиха,Торуне,Deathstroke,Pain,Младший Брат,L Lawliet,mazumuz,Garadin,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Курама Якумо,zzStop,Большой Брат,Хичиго Широсаки,LoLka 80 lvl,Изуки Мидория,ШикамарУ,Тобирама Сенджу,Mrak,Кимимаро,Ogawa,Alukard,Последователь,Mirajane,Djons,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,-Sally-,Supa,Grimmjow,Джираия,TipS,Уайт
20200113,169135,121587,121212,100320,98291,97610,87123,78187,75005,74570,73230,72912,71025,70007,61921,57649,54989,54753,54619,48480,46193,45633,42835,42627,42213,41800,41367,41252,40459,40345,40230,39473,38942,36997,34739,33718,33361,32988,30317,30190,29558,29272,29010,28942,27937,27592,27435,27260,26870,26233,26211,26157,25438,25325,25308,24703,24646,24615,24526,23440,23275,23182,21708,21489,21201,20970,20870,20269,20197,19308,19278,19244,19241,19002,18452,17832,17058,17023,16744,16578,16473,15847,15694,15646,15531,15411,15375,15062,14942,14641,14181,14180,14105,13855,12842,12608,12535,12487,12351,12349
date,Джирайя,Майто Гай,Uchiha Madara,Shisui,Айзен,AloneInTheDark,Rosich,sensey,Юморист,YuRaN III,Сайдзо,Нет,Мастер ИП,Orochimaru,Rock Lee,Tayuya,РИДИК,Rokyro Rau,Хедин,-Tobi-,KillerNick,Kira,Акабане Карма,misha10x10x,Вулкан,DeYsTrave,Sakata Gintoki,Kirishima Touka,Fludo,сноК,Neji Hyuga,Социопат_мл,_Indra_,Леди ангел,Акасуна но Акира,Trigun,Ога Тацуми,Silf,Freir,Учиха Хидате,Vizer fon Ghoul,Нагато Пейн,СОНЯ,Konan,ArtiGarPotr,-Uchiha-Artem-,Гаара,Firebug,Гусь,CM Punk,герцогиня,Izaya Orihara,треш,Andara,_ZeuS_,Mikadzuki,Канеки Учиха,Торуне,Deathstroke,Pain,Младший Брат,L Lawliet,mazumuz,Garadin,тихиЙ ужаС,Ledi,Сбежавший Учиха,Социопат,Brave,Курама Якумо,Хичиго Широсаки,zzStop,Большой Брат,LoLka 80 lvl,Изуки Мидория,ШикамарУ,Тобирама Сенджу,Mrak,Кимимаро,Ogawa,Alukard,Последователь,Mirajane,Djons,Пчёлка,~TITAN~,Scifsyyh,~KiLLeR~,Г а а р а,_Призрак_,TheJoker,StanLee,Хрустальный Лис,Корвин,-Sally-,Supa,Grimmjow,Джираия,TipS,Уайт
20200114,169188,121648,121291,100348,98400,97659,87186,78328,75054,74587,73230,73142,71079,70007,61921,57649,55005,54798,54666,48531,46194,45713,42898,42678,42253,41800,41367,41252,40459,40346,40230,39473,38963,37054,34739,33718,33361,32988,30317,30190,29559,29311,29010,28942,27937,27592,27492,27301,26870,26284,26233,26157,25438,25388,25325,24724,24646,24615,24526,23440,23275,23182,21708,21492,21201,20970,20870,20269,20197,19354,19300,19278,19267,19002,18452,17870,17072,17023,16744,16578,16473,15864,15694,15658,15531,15411,15375,15062,14942,14640,14181,14180,14105,13855,12842,12608,12535,12487,12351,12349
