date,Кейн,Tayuya,Тень,Uchiha Madara,Jugo,Сайдзо,AloneInTheDark,Shisui,Rosich,Вулкан,СОНЯ,Мастер ИП,YuRaN III,Konan,Гусь,треш,_ZeuS_,Канеки Учиха,Шикигами,Rock Lee,Айзен,Pain,тихиЙ ужаС,sensey,Yahiko,Учиха Хидате,_Indra_,-Tobi-,Kirishima Touka,Silf,Mrak,Социопат_мл,Trigun,Хедин,герцогиня,Социопат,-Uchiha-Artem-,Нет,Deathstroke,~TITAN~,CM Punk,Хрустальный Лис,Rokyro Rau,Акасуна но Акира,Пчёлка,Supa,mazumuz,Grimmjow,Акасуна_но_Сасори,Alukard,Ogawa,Fludo,Dead pool,Toster,Freir,Nikitoss,ШикамарУ,Сбежавший Учиха,zzStop,KillerNick,misha10x10x,Ога Тацуми,Shiro,TipS,Senju Hashirama,nom,Флэш,Mr Trololo,Сенджу Хаширама,L Lawliet,Учиха Саске,Тобирама Сенджу,Garadin,ProoNoob,Crowley,~KiLLeR~,Киригайя Казуто,Nasa,Dark Bane,~Uchiha_Storm~,Ясутора Садо,Эйс,Nagato,Kurogane,Том Сойер,Хошигаки Кисаме,_Призрак_,KingJulian,Inoryanka,Сусано,Joker,Чум_бу_раш_ка,Neji_Hyuga,-Mr_RAGE-,Djons,Suluhiashi,Korvin,Feel my Pain,Painyashka,Никита Евдокимов
20170605,67744,53924,53879,50396,44795,43408,43158,36581,33132,31426,29010,28905,28716,27829,26872,25438,25325,23275,21542,21357,21141,20584,20368,20123,19492,19069,18890,18210,17613,17311,17021,16822,16183,16095,15991,15604,15496,14699,14452,14369,14362,14071,13435,13333,13145,12608,12536,12337,12279,11840,11559,11494,11392,11348,11252,11211,10821,10672,10642,10615,10610,10598,9971,9848,9649,9630,9393,9243,9075,9006,8846,8773,8609,8406,8179,8092,8089,7937,7873,7838,7759,7569,7558,7419,7317,7290,7240,7145,7112,6993,6887,6667,6618,6614,6536,6500,6493,6476,6448,6051
date,Кейн,Tayuya,Тень,Uchiha Madara,Jugo,Сайдзо,AloneInTheDark,Shisui,Rosich,Вулкан,СОНЯ,Мастер ИП,YuRaN III,Konan,Гусь,треш,_ZeuS_,Канеки Учиха,Шикигами,Rock Lee,Айзен,Pain,тихиЙ ужаС,sensey,Yahiko,Учиха Хидате,_Indra_,-Tobi-,Kirishima Touka,Silf,Mrak,Социопат_мл,Trigun,Хедин,герцогиня,Социопат,-Uchiha-Artem-,Нет,Deathstroke,CM Punk,~TITAN~,Хрустальный Лис,Rokyro Rau,Акасуна но Акира,Пчёлка,Supa,mazumuz,Grimmjow,Акасуна_но_Сасори,Alukard,Ogawa,Fludo,Dead pool,Toster,Freir,Nikitoss,ШикамарУ,Сбежавший Учиха,KillerNick,misha10x10x,zzStop,Ога Тацуми,Shiro,TipS,Senju Hashirama,nom,Флэш,Mr Trololo,Сенджу Хаширама,L Lawliet,Учиха Саске,Тобирама Сенджу,Garadin,ProoNoob,Crowley,Киригайя Казуто,~KiLLeR~,Nasa,Dark Bane,~Uchiha_Storm~,Ясутора Садо,Эйс,Nagato,Kurogane,Том Сойер,Хошигаки Кисаме,_Призрак_,Inoryanka,KingJulian,Сусано,Joker,Чум_бу_раш_ка,Neji_Hyuga,-Mr_RAGE-,Djons,Suluhiashi,Korvin,Feel my Pain,Painyashka,Никита Евдокимов
20170606,67847,54022,53956,50466,44841,43417,43226,36623,33169,31451,29010,28942,28724,27831,26872,25438,25325,23307,21576,21398,21141,20584,20409,20137,19492,19069,18914,18220,17702,17379,17021,16860,16224,16095,15991,15604,15530,14775,14452,14377,14369,14071,13488,13374,13145,12608,12550,12337,12279,11848,11559,11533,11392,11348,11292,11211,10821,10706,10653,10649,10642,10605,9971,9880,9649,9647,9393,9243,9075,9006,8846,8793,8616,8406,8179,8089,8089,7937,7873,7838,7759,7569,7558,7419,7317,7290,7240,7167,7145,6993,6947,6667,6618,6614,6536,6500,6493,6490,6448,6051
date,Кейн,Tayuya,Тень,Uchiha Madara,Jugo,Сайдзо,AloneInTheDark,Shisui,Rosich,Вулкан,СОНЯ,Мастер ИП,YuRaN III,Konan,Гусь,треш,_ZeuS_,Канеки Учиха,Шикигами,Rock Lee,Айзен,Pain,тихиЙ ужаС,sensey,Yahiko,Учиха Хидате,_Indra_,-Tobi-,Kirishima Touka,Silf,Mrak,Социопат_мл,Trigun,Хедин,герцогиня,Социопат,-Uchiha-Artem-,Нет,Deathstroke,CM Punk,~TITAN~,Хрустальный Лис,Rokyro Rau,Акасуна но Акира,Пчёлка,Supa,mazumuz,Grimmjow,Акасуна_но_Сасори,Alukard,Fludo,Ogawa,Dead pool,Freir,Toster,Nikitoss,ШикамарУ,Сбежавший Учиха,KillerNick,misha10x10x,zzStop,Ога Тацуми,Shiro,TipS,nom,Senju Hashirama,Флэш,Mr Trololo,Сенджу Хаширама,L Lawliet,Учиха Саске,Тобирама Сенджу,Garadin,ProoNoob,Crowley,~KiLLeR~,Киригайя Казуто,Nasa,Dark Bane,~Uchiha_Storm~,Ясутора Садо,Эйс,Nagato,Kurogane,Том Сойер,Хошигаки Кисаме,_Призрак_,Inoryanka,KingJulian,Сусано,Joker,Чум_бу_раш_ка,Neji_Hyuga,-Mr_RAGE-,Feel my Pain,Djons,Suluhiashi,Korvin,Painyashka,Никита Евдокимов
20170607,67929,54071,54023,50510,44901,43485,43233,36667,33203,31451,29010,28987,28787,27831,26872,25438,25325,23354,21617,21440,21141,20584,20442,20171,19492,19069,18919,18267,17748,17417,17021,16899,16263,16095,15999,15604,15574,14809,14452,14437,14369,14071,13520,13413,13145,12608,12587,12337,12279,11848,11566,11559,11392,11351,11348,11211,10821,10769,10692,10683,10642,10605,9971,9891,9664,9649,9393,9243,9075,9006,8847,8813,8686,8406,8179,8090,8089,7937,7873,7838,7759,7569,7558,7419,7317,7291,7240,7213,7145,6993,6954,6667,6618,6614,6549,6536,6500,6493,6448,6051
date,Кейн,Tayuya,Тень,Uchiha Madara,Jugo,Сайдзо,AloneInTheDark,Shisui,Rosich,Вулкан,Мастер ИП,СОНЯ,YuRaN III,Konan,Гусь,треш,_ZeuS_,Канеки Учиха,Шикигами,Rock Lee,Айзен,Pain,тихиЙ ужаС,sensey,Yahiko,Учиха Хидате,_Indra_,-Tobi-,Kirishima Touka,Silf,Mrak,Социопат_мл,Trigun,Хедин,герцогиня,Социопат,-Uchiha-Artem-,Нет,CM Punk,Deathstroke,~TITAN~,Хрустальный Лис,Rokyro Rau,Акасуна но Акира,Пчёлка,Supa,mazumuz,Grimmjow,Акасуна_но_Сасори,Alukard,Fludo,Ogawa,Freir,Dead pool,Toster,Nikitoss,ШикамарУ,Сбежавший Учиха,zzStop,KillerNick,misha10x10x,Ога Тацуми,Shiro,TipS,nom,Senju Hashirama,Флэш,Mr Trololo,Сенджу Хаширама,L Lawliet,Учиха Саске,Тобирама Сенджу,Garadin,ProoNoob,Crowley,~KiLLeR~,Киригайя Казуто,Nasa,Dark Bane,~Uchiha_Storm~,Ясутора Садо,Эйс,Nagato,Kurogane,Хошигаки Кисаме,Том Сойер,_Призрак_,Inoryanka,KingJulian,Joker,Сусано,Чум_бу_раш_ка,Neji_Hyuga,-Mr_RAGE-,Feel my Pain,Djons,Suluhiashi,Korvin,Painyashka,Никита Евдокимов
20170608,68019,54170,54090,50579,44952,43542,43305,36716,33233,31448,29043,29010,28844,27835,26872,25438,25325,23413,21659,21482,21141,20584,20485,20203,19492,19069,18954,18321,17799,17440,17021,16917,16304,16095,16021,15604,15598,14857,14467,14452,14369,14071,13564,13415,13145,12608,12607,12337,12279,11849,11600,11559,11401,11392,11348,11211,10821,10805,10798,10743,10727,10605,9971,9895,9672,9649,9393,9243,9075,9006,8847,8831,8702,8406,8179,8096,8089,7937,7873,7838,7759,7569,7558,7419,7372,7317,7240,7235,7145,7006,6993,6667,6618,6614,6598,6536,6500,6493,6448,6051
date,Кейн,Tayuya,Тень,Uchiha Madara,Jugo,Сайдзо,AloneInTheDark,Shisui,Rosich,Вулкан,Мастер ИП,СОНЯ,YuRaN III,Konan,Гусь,треш,_ZeuS_,Канеки Учиха,Шикигами,Rock Lee,Айзен,Pain,тихиЙ ужаС,sensey,Yahiko,Учиха Хидате,_Indra_,-Tobi-,Kirishima Touka,Silf,Mrak,Социопат_мл,Trigun,Хедин,герцогиня,-Uchiha-Artem-,Социопат,Нет,CM Punk,Deathstroke,~TITAN~,Хрустальный Лис,Rokyro Rau,Акасуна но Акира,Пчёлка,mazumuz,Supa,Grimmjow,Акасуна_но_Сасори,Alukard,Fludo,Ogawa,Freir,Dead pool,Toster,Nikitoss,Сбежавший Учиха,zzStop,ШикамарУ,KillerNick,misha10x10x,Ога Тацуми,Shiro,TipS,nom,Senju Hashirama,Флэш,Mr Trololo,Сенджу Хаширама,L Lawliet,Учиха Саске,Тобирама Сенджу,Garadin,ProoNoob,Crowley,~KiLLeR~,Киригайя Казуто,Nasa,Dark Bane,~Uchiha_Storm~,Ясутора Садо,Эйс,Nagato,Хошигаки Кисаме,Kurogane,Том Сойер,Inoryanka,_Призрак_,KingJulian,Joker,Сусано,Чум_бу_раш_ка,Feel my Pain,Neji_Hyuga,-Mr_RAGE-,Djons,Suluhiashi,Korvin,Painyashka,Никита Евдокимов
20170609,68124,54241,54148,50616,44992,43641,43352,36760,33278,31448,29114,29010,28891,27835,26872,25438,25325,23454,21701,21524,21141,20584,20520,20228,19492,19069,18972,18370,17865,17504,17021,16917,16344,16095,16052,15675,15604,14915,14488,14452,14369,14071,13598,13450,13145,12636,12608,12337,12279,11856,11643,11559,11422,11392,11348,11211,10873,10872,10821,10783,10768,10608,9971,9903,9672,9649,9393,9243,9075,9006,8847,8838,8777,8406,8179,8098,8089,7937,7873,7838,7759,7569,7558,7425,7419,7317,7297,7240,7145,7027,6993,6667,6638,6618,6614,6536,6500,6493,6448,6051
